nickname,lvl,current_hp,max_hp,nature__name,hp_iv,attack_iv,special_attack_iv,speed_iv,defense_iv,special_defense_iv,pokedexId,order,baseStats,isShiny,avgIV,sellPrice,caughtAt,move1,move2,move3,move4
Centiskorch,4,22,22,Brave,6,13,11,26,22,21,851,851,525,FALSE,17,265,2023-03-07 15:20:16,Whirlwind,Fire Blast,Feint Attack,Heal Order
Clobbopus,11,34,34,Careful,19,11,11,1,18,22,852,852,310,FALSE,14,115,2022-07-27 21:39:38,Flame Wheel,Dizzy Punch,Low Kick,Body Press
Grapploct,15,49,49,Hasty,2,21,19,8,17,0,853,853,480,FALSE,11,244,2023-12-12 23:41:13,Wild Charge,Vital Throw,Swift,Seismic Toss
Grapploct,8,33,33,Hardy,29,12,7,25,31,13,853,853,480,FALSE,20,312,2024-02-09 20:26:59,Glaciate,Ice Fang,Reversal,Karate Chop
Sinistea,9,28,28,Gentle,26,4,0,5,23,13,854,854,308,FALSE,12,90,2023-10-29 10:01:18,Confuse Ray,Night Shade,Toxic,Sludge
Sinistea,2,13,13,Lonely,14,9,14,8,17,27,854,854,308,FALSE,15,53,2023-05-05 04:54:17,Destiny Bond,Air Cutter,Wring Out,Hex
Polteageist,2,14,14,Impish,21,27,10,6,26,7,855,855,508,FALSE,16,177,2024-06-03 18:01:29,Shadow Sneak,Air Cutter,Poison Gas,Confuse Ray
Hatenna,9,27,27,Rash,11,13,15,14,19,6,856,856,265,FALSE,13,85,2023-01-18 18:48:25,Moonblast,Ominous Wind,Guard Swap,Psybeam
Hattrem,13,39,39,Jolly,15,2,17,3,1,17,857,857,370,FALSE,9,144,2023-09-19 21:38:32,Psybeam,Psywave,Disarming Voice,Shadow Bone
Hattrem,5,21,21,Naughty,22,6,18,28,16,20,857,857,370,FALSE,18,178,2023-03-19 00:51:30,Spirit Break,Ominous Wind,Confusion,Psybeam
Hatterene,14,41,41,Mild,9,4,20,14,7,24,858,858,510,FALSE,13,380,2023-05-23 19:40:43,Heart Stamp,Charm,Crabhammer,Comet Punch
Hatterene,3,16,16,Lonely,19,17,31,7,24,11,858,858,510,FALSE,18,245,2024-03-26 01:18:42,Aqua Jet,Confusion,Fury Attack,Dazzling Gleam
Impidimp,5,19,19,Relaxed,4,21,12,27,14,14,859,859,265,FALSE,15,74,2023-11-04 02:10:29,False Surrender,Nature’s Madness,Heal Block,Wrap
Impidimp,10,32,32,Jolly,31,26,1,28,9,4,859,859,265,FALSE,17,114,2023-10-31 12:31:47,Play Rough,Metronome,Poison Fang,Sucker Punch
Impidimp,5,20,20,Bashful,23,29,30,4,29,22,859,859,265,FALSE,23,111,2022-08-22 20:26:05,Growth,Punishment,Thunder Fang,Nature’s Madness
Morgrem,9,31,31,Quirky,12,29,15,13,12,3,860,860,370,FALSE,14,183,2023-01-26 04:18:46,Snap Trap,Pursuit,Work Up,Baby-Doll Eyes
Morgrem,11,38,38,Gentle,27,3,18,8,21,8,860,860,370,FALSE,14,204,2023-04-11 13:37:47,Snarl,Charm,Rock Slide,Headbutt
Morgrem,23,67,67,Impish,21,16,28,17,9,17,860,860,370,FALSE,18,376,2024-06-05 00:31:07,Draining Kiss,Thunder Fang,Facade,Bite
Morgrem,9,32,32,Relaxed,24,22,8,26,21,12,860,860,370,TRUE,19,8239,2024-03-11 17:43:33,Sing,Psywave,Feint Attack,Spirit Break
Grimmsnarl,10,39,39,Adamant,6,1,27,30,12,21,861,861,510,FALSE,16,399,2023-06-12 18:37:09,Feint Attack,Pain Split,Thunder Fang,Spirit Break
Obstagoon,14,52,52,Relaxed,15,29,21,15,11,6,862,862,520,FALSE,16,481,2023-03-28 21:21:45,Bite,Snore,Flail,Brutal Swing
Obstagoon,20,71,71,Mild,21,21,24,28,2,11,862,862,520,FALSE,18,635,2022-11-01 20:59:58,Magic Coat,Bite,Tackle,Double Slap
Perrserker,8,30,30,Impish,13,12,2,3,2,27,863,863,440,FALSE,10,100,2023-05-15 14:39:37,Tail Slap,Magnet Bomb,Mirror Shot,Astonish
Perrserker,6,25,25,Docile,25,16,30,26,20,27,863,863,440,FALSE,24,213,2023-02-22 00:19:45,Bone Club,Steel Wing,Covet,Flash Cannon
Cursola,21,58,58,Gentle,12,27,11,11,11,25,864,864,510,FALSE,16,578,2024-03-27 00:48:48,Toxic Thread,Signal Beam,Destiny Bond,Confuse Ray
Cursola,1,12,12,Gentle,29,8,27,9,12,29,864,864,510,FALSE,19,148,2023-09-28 22:54:17,Hex,Shadow Sneak,Poison Tail,Comet Punch
Sirfetch'd,3,16,16,Careful,6,23,13,8,1,3,865,865,507,FALSE,9,93,2023-01-18 03:34:21,Low Kick,Wake-Up Slap,Thunder Wave,Horn Attack
Sirfetch'd,7,27,27,Lonely,22,5,12,7,1,17,865,865,507,FALSE,11,168,2023-07-17 15:18:29,Submission,Smelling Salts,Vacuum Wave,Heat Crash
Sirfetch'd,6,24,24,Relaxed,12,21,23,22,21,4,865,865,507,FALSE,17,251,2023-06-22 21:52:26,Low Sweep,Hail,Ice Punch,Karate Chop
Mr. Rime,21,68,68,Docile,19,28,27,27,14,22,866,866,520,FALSE,23,833,2024-05-28 01:30:01,Spirit Break,Glaciate,Teleport,Headbutt
Runerigus,21,55,55,Docile,1,12,22,5,9,8,867,867,483,FALSE,10,322,2024-05-18 22:09:56,Mud Bomb,Snap Trap,Strength,Confuse Ray
Runerigus,10,34,34,Rash,25,23,10,15,20,14,867,867,483,FALSE,18,417,2024-03-11 11:12:55,Bulldoze,Grass Knot,Psych Up,Confuse Ray
Runerigus,1,12,12,Quiet,27,28,23,22,9,10,867,867,483,FALSE,20,146,2024-03-09 23:12:48,Hex,Rock Climb,Mud Bomb,Sludge Bomb
Milcery,16,43,43,Sassy,22,4,30,4,20,24,868,868,270,FALSE,17,154,2024-03-21 19:32:25,Baby-Doll Eyes,Water Gun,Hydro Pump,Draining Kiss
Milcery,15,41,41,Quirky,22,20,12,22,25,3,868,868,270,FALSE,17,149,2022-12-27 22:03:00,Dazzling Gleam,Play Rough,Crush Claw,Razor Leaf
Alcremie,10,34,34,Gentle,18,29,9,29,1,20,869,869,495,FALSE,18,423,2023-03-08 03:35:50,Hydro Pump,Light Screen,Nature’s Madness,Spirit Break
Falinks,8,28,28,Quiet,2,24,2,31,1,24,870,870,470,FALSE,14,153,2023-07-16 14:33:22,Circle Throw,Thunder Fang,Rolling Kick,Ice Punch
Falinks,13,41,41,Lax,9,13,14,25,30,11,870,870,470,FALSE,17,237,2023-01-24 03:19:32,Aurora Beam,Facade,Vacuum Wave,Final Gambit
Falinks,25,74,74,Timid,29,1,25,10,20,27,870,870,470,FALSE,19,361,2024-05-01 01:07:37,Mach Punch,Flame Charge,Arm Thrust,Zap Cannon
Falinks,8,30,30,Quirky,30,24,2,13,22,23,870,870,470,FALSE,19,208,2023-06-20 19:52:26,Thunder Punch,Counter,Hammer Arm,Glaciate
Falinks,17,53,53,Sassy,24,25,19,19,3,25,870,870,470,FALSE,19,306,2024-04-10 04:20:14,Fire Punch,Mach Punch,Revenge,Heat Crash
Falinks,25,70,70,Bashful,12,26,30,17,15,31,870,870,470,FALSE,22,423,2024-03-26 17:33:47,Flame Wheel,Cross Chop,Force Palm,Electroweb
Pincurchin,3,16,16,Timid,9,18,22,5,2,4,871,871,435,FALSE,10,62,2024-02-06 00:42:19,Thunder Punch,Leer,Thunder Wave,Dazzling Gleam
Pincurchin,12,34,34,Gentle,11,24,26,3,22,1,871,871,435,FALSE,15,180,2024-04-17 01:06:11,Draco Meteor,Thunder Punch,Noble Roar,Wild Charge
Snom,15,35,35,Gentle,13,19,15,22,14,2,872,872,185,FALSE,14,83,2021-10-02 12:15:46,Signal Beam,Comet Punch,Powder Snow,Memento
Snom,5,19,19,Brave,30,30,5,9,8,4,872,872,185,FALSE,14,48,2023-07-31 12:49:36,Tearful Look,Frost Breath,Silver Wind,Withdraw
Frosmoth,2,15,15,Bold,30,5,5,24,2,7,873,873,475,FALSE,12,96,2023-02-03 11:04:12,Glaciate,Gear Grind,Scary Face,Infestation
Frosmoth,8,30,30,Bold,15,31,11,20,20,24,873,873,475,FALSE,20,319,2023-03-27 18:51:47,Fury Attack,String Shot,Glaciate,Strange Steam
Stonjourner,2,16,16,Quirky,15,1,30,24,16,13,874,874,470,FALSE,17,129,2023-07-31 12:19:37,Shock Wave,Ancient Power,Rock Tomb,Flame Wheel
Stonjourner,12,49,49,Gentle,30,29,29,16,30,16,874,874,470,FALSE,25,479,2023-02-03 18:19:12,Rock Tomb,Incinerate,Eerie Impulse,Accelerock
Eiscue,15,50,50,Lonely,22,5,0,25,4,28,875,875,470,FALSE,14,300,2024-02-05 22:12:14,Mirror Shot,Metronome,Haze,Ice Punch
Eiscue,18,55,55,Lonely,5,24,14,27,6,31,875,875,470,FALSE,18,419,2024-03-26 00:48:42,Ice Fang,Gear Grind,Glaciate,Noble Roar
Eiscue,4,21,21,Mild,31,26,21,9,13,21,875,875,470,FALSE,20,223,2022-12-24 16:32:51,Play Rough,Glaciate,Mirror Shot,Ice Fang
Indeedee,9,30,30,Docile,3,22,24,1,14,30,876,876,475,FALSE,16,263,2022-05-06 16:55:53,Foul Play,Psybeam,Barrage,Double-Edge
Indeedee,10,34,34,Bold,21,1,3,23,24,24,876,876,475,FALSE,16,283,2023-02-16 17:19:32,Psycho Cut,Swagger,Flail,Brutal Swing
Indeedee,11,34,34,Lonely,7,27,24,6,26,19,876,876,475,FALSE,18,337,2024-02-05 22:41:54,Agility,Slack Off,Extrasensory,Noble Roar
Morpeko,9,30,30,Hardy,11,27,12,28,21,13,877,877,436,FALSE,19,287,2022-10-11 01:28:51,Snarl,Electroweb,Magical Leaf,Refresh
Morpeko,13,40,40,Relaxed,21,8,3,29,22,29,877,877,436,FALSE,19,345,2023-10-25 02:32:58,Brutal Swing,Thunder Fang,Shock Wave,Egg Bomb
Cufant,7,28,28,Naughty,17,20,17,8,2,31,878,878,330,FALSE,16,114,2023-04-17 11:53:23,Mirror Shot,Magnet Bomb,Hex,Triple Axel
Cufant,5,23,23,Quirky,21,3,29,21,18,11,878,878,330,FALSE,17,104,2024-01-09 04:26:25,Mud Bomb,Ice Fang,Gyro Ball,Metal Claw
Cufant,1,12,12,Hardy,10,28,8,23,24,12,878,878,330,FALSE,18,47,2022-09-22 16:57:38,Aurora Beam,Metal Sound,Steel Wing,Smelling Salts
Copperajah,14,59,59,Bold,7,21,22,2,28,28,879,879,500,FALSE,18,515,2023-02-02 17:34:43,Magnet Bomb,Mirror Shot,Aurora Beam,Mind Reader
Dracozolt,8,34,34,Naughty,30,13,4,4,22,1,880,880,505,FALSE,12,207,2024-01-06 14:11:34,Thunder Wave,Roar,Dragon Breath,Dragon Rush
Dracozolt,6,27,27,Mild,11,12,16,19,21,5,880,880,505,FALSE,14,204,2023-06-21 16:52:10,Leer,Fire Fang,Electroweb,Dual Chop
Dracozolt,15,53,53,Naughty,11,2,21,7,27,26,880,880,505,FALSE,16,361,2024-02-18 19:23:54,Spark,Refresh,Flame Burst,Dual Chop
Dracozolt,2,16,16,Serious,22,29,7,5,6,31,880,880,505,FALSE,17,140,2023-02-01 15:34:10,Twister,Spark,Dragon Rage,Sharpen
Arctozolt,15,55,55,Calm,26,23,5,20,6,3,881,881,505,FALSE,14,318,2022-10-05 22:28:51,Ice Shard,Metal Burst,Defense Curl,Electroweb
Arctozolt,14,50,50,Calm,10,2,21,23,23,25,881,881,505,FALSE,17,385,2023-07-14 18:18:07,Play Rough,Glaciate,Pain Split,Thunder Wave
Arctozolt,4,22,22,Hasty,28,26,19,6,22,31,881,881,505,FALSE,22,261,2024-02-11 01:42:01,Dazzling Gleam,Ice Shard,Cut,Thunder Punch
Dracovish,2,15,15,Careful,14,2,17,11,28,17,882,882,505,FALSE,15,124,2023-08-01 14:35:06,Sunny Day,Water Pulse,Twister,Cut
Dracovish,12,47,47,Careful,31,18,31,30,15,5,882,882,505,FALSE,22,446,2023-05-23 21:10:07,Breaking Swipe,Aqua Jet,Psywave,Quick Attack
Dracovish,13,50,50,Impish,30,24,8,27,12,29,882,882,505,FALSE,22,464,2023-03-03 20:35:33,Hyper Fang,Twister,Water Pulse,Ice Hammer
Arctovish,1,12,12,Hasty,4,2,2,8,28,0,883,883,505,FALSE,7,43,2024-03-26 13:03:57,Snipe Shot,Swift,Clamp,Haze
Arctovish,7,30,30,Adamant,16,27,0,20,3,9,883,883,505,FALSE,13,196,2024-03-29 21:04:21,Ice Shard,Bubble Beam,Teeter Dance,Water Pulse
Arctovish,9,36,36,Quirky,15,30,20,7,10,15,883,883,505,FALSE,16,288,2024-03-27 14:19:11,Fury Swipes,Water Pulse,Triple Axel,Ice Hammer
Arctovish,11,42,42,Docile,18,27,17,5,24,15,883,883,505,FALSE,18,348,2022-02-21 22:18:43,Ice Fang,Crush Grip,Moonblast,Brine
Duraludon,12,41,41,Quiet,24,1,31,26,3,18,884,884,535,FALSE,17,487,2023-07-12 23:17:54,Hyper Fang,Iron Defense,Mud-Slap,Breaking Swipe
Duraludon,6,25,25,Mild,12,19,9,25,30,16,884,884,535,FALSE,19,371,2024-03-12 03:42:38,Mind Reader,Twister,Needle Arm,Smart Strike
Dreepy,5,18,18,Serious,7,12,31,18,31,0,885,885,270,FALSE,17,82,2023-06-23 20:52:38,Super Fang,Silver Wind,Hex,Dragon Tail
Dreepy,10,27,27,Gentle,21,16,24,4,27,20,885,885,270,FALSE,19,131,2023-06-17 09:22:19,Aerial Ace,Dragon Tail,Play Nice,Shadow Ball
Drakloak,5,21,21,Quirky,2,7,25,31,18,28,886,886,410,FALSE,19,259,2023-01-18 14:48:45,Shadow Sneak,Pluck,Hyper Fang,Dragon Tail
Dragapult,16,48,58,Hardy,24,11,7,25,12,18,887,887,600,FALSE,16,594,2023-03-10 14:21:01,Slam,Dragon Rush,Ominous Wind,Leaf Tornado
Zacian,15,53,53,Hasty,3,16,1,15,24,2,888,888,670,FALSE,10,1121,2023-08-10 21:35:46,Extrasensory,Charm,Horn Attack,Moonblast
Wyrdeer,15,57,57,Jolly,10,14,10,16,8,2,899,899,525,FALSE,10,311,2023-06-16 06:10:37,Psywave,Slash,Crush Claw,Snarl
Basculegion,14,59,59,Lonely,12,31,28,7,6,30,902,902,530,FALSE,19,577,2023-10-26 16:33:06,Strength,Octazooka,Ice Fang,Shadow Bone
Sneasler,15,49,49,Bashful,0,5,5,28,7,0,903,903,510,FALSE,8,226,2023-06-25 00:37:51,Egg Bomb,Sludge,Bulk Up,Horn Leech
Overqwil,6,27,27,Hasty,27,19,5,18,9,10,904,904,510,FALSE,15,280,2023-11-05 07:55:21,Punishment,Zap Cannon,Sludge,Mega Punch
Wormadam (Sandy),6,23,23,Bashful,10,1,10,3,29,28,10004,413,424,FALSE,14,165,2023-05-01 14:39:20,Defense Curl,Night Slash,Mud Bomb,Fell Stinger
Wormadam (Sandy),13,42,42,Gentle,30,4,18,5,9,21,10004,413,424,FALSE,15,261,2024-03-11 18:28:39,Steamroller,Mud Bomb,Magical Leaf,Sweet Scent
Wormadam (Trash),14,43,43,Modest,20,22,12,18,16,25,10005,413,424,FALSE,19,352,2023-01-31 20:49:09,Iron Defense,Silver Wind,Sludge,Comet Punch
Rotom (Heat),2,14,14,Timid,6,18,17,10,30,22,10008,479,520,FALSE,17,193,2024-01-07 06:17:37,Electroweb,Harden,Fire Spin,Seismic Toss
Rotom (Wash),15,42,42,Hasty,19,9,23,21,6,28,10009,479,520,FALSE,18,545,2023-04-05 16:53:32,Thunder Punch,Whirlpool,Tickle,Disarming Voice
Rotom (Frost),5,21,21,Careful,21,11,11,27,19,12,10010,479,520,FALSE,17,299,2024-01-07 18:17:12,Dragon Pulse,Ice Punch,Thunder Punch,Stomp
Rotom (Mow),8,28,28,Modest,27,13,1,22,13,12,10012,479,520,FALSE,15,330,2023-06-15 04:37:15,Hyper Fang,Cotton Spore,Electro Ball,Play Rough
Castform (Sunny),4,19,19,Quiet,6,0,7,10,14,14,10013,351,420,FALSE,9,84,2024-02-26 17:09:20,Heat Crash,Weather Ball,Lava Plume,Dual Chop
Castform (Sunny),24,70,70,Bashful,11,6,30,8,25,25,10013,351,420,FALSE,18,424,2024-02-14 02:27:04,Pain Split,Thunder Fang,Flame Burst,Heat Crash
Castform (Rainy),12,42,42,Brave,29,11,14,7,9,4,10014,351,420,FALSE,12,211,2023-10-04 00:39:17,Aqua Tail,Ice Shard,Heart Stamp,Origin Pulse
Castform (Rainy),15,49,49,Quirky,20,31,19,27,16,21,10014,351,420,FALSE,22,428,2024-02-02 22:56:48,Strength,Withdraw,Bubble,Steel Wing
Castform (Rainy),10,35,35,Rash,14,23,28,30,26,15,10014,351,420,FALSE,23,354,2023-03-02 15:50:15,Ice Punch,Octazooka,Iron Tail,Brine
Basculin,6,25,25,Relaxed,24,23,20,18,7,19,10016,550,460,FALSE,19,245,2023-04-29 23:54:32,Rain Dance,Whirlpool,Metal Burst,Tearful Look
Meowstic,5,22,22,Serious,7,13,30,16,14,30,10025,678,466,FALSE,18,225,2023-02-06 05:04:24,Agility,Octazooka,Zen Headbutt,Hex
Aegislash (Blade),15,44,44,Naive,11,18,19,17,13,20,10026,681,500,FALSE,16,484,2023-01-31 19:48:55,Sonic Boom,Bone Club,Shadow Punch,Mirror Shot
Aegislash (Blade),4,19,19,Relaxed,7,28,17,15,15,24,10026,681,500,FALSE,18,270,2023-03-07 01:50:45,Double Team,Lick,Steel Wing,Shadow Sneak
Alo Vulpix,11,29,29,Naughty,5,21,9,10,26,25,10103,37,299,FALSE,16,130,2024-03-29 15:04:33,Spirit Break,Me First,Aurora Beam,Ice Punch
Alo Ninetales,14,45,45,Quiet,5,8,28,7,27,24,10104,38,505,FALSE,17,367,2024-03-27 00:04:05,Hail,Confide,Dazzling Gleam,Nature’s Madness
Alo Meowth,4,17,17,Sassy,6,15,7,31,22,6,10107,52,290,FALSE,15,99,2023-11-02 11:55:10,Dark Pulse,Sucker Punch,Shock Wave,Spark
Alo Geodude,15,39,39,Rash,18,11,19,2,22,17,10109,74,300,FALSE,15,142,2023-06-04 19:40:58,Thunder Wave,Super Fang,Ancient Power,Baby-Doll Eyes
Alo Muk,15,59,59,Mild,23,0,0,7,9,19,10113,89,500,FALSE,10,553,2023-04-19 01:53:21,Smog,Smelling Salts,Thunder Fang,Brutal Swing
Alo Marowak,15,43,43,Careful,1,24,6,8,18,5,10115,105,425,FALSE,10,200,2023-05-15 20:18:41,Shadow Sneak,Hyper Fang,Dragon Claw,Fire Fang
Lycanroc (Midnight),8,32,32,Quirky,11,2,16,0,8,3,10116,745,487,FALSE,7,108,2023-04-26 01:54:20,Shore Up,Rock Blast,Rock Tomb,Flame Wheel
Lycanroc (Midnight),13,47,47,Modest,15,27,10,26,13,29,10116,745,487,FALSE,20,413,2023-08-22 14:06:31,Shock Wave,Rock Slide,Sandstorm,Slack Off
Lycanroc (Dusk),4,21,21,Hardy,26,4,3,10,18,15,10117,745,487,FALSE,13,145,2023-08-16 15:21:00,Ancient Power,Rock Polish,Flame Burst,Flame Charge
Lycanroc (Dusk),13,45,45,Bashful,26,1,21,20,10,14,10117,745,487,FALSE,15,317,2023-07-31 19:04:38,Rock Tomb,Heat Wave,Ancient Power,Thunder Punch
Vivillon,11,40,40,Impish,18,7,31,16,10,20,10118,666,411,FALSE,17,273,2024-02-07 16:57:21,Air Cutter,Dragon Pulse,Scary Face,Bug Bite
Vivillon,11,39,39,Quirky,7,24,7,21,16,6,10123,666,411,FALSE,14,216,2024-02-08 20:57:12,Magnet Bomb,Aerial Ace,Silver Wind,Flash
Vivillon,12,43,43,Relaxed,20,0,15,7,16,28,10126,666,411,FALSE,14,240,2023-01-31 16:18:50,Mega Kick,Poison Gas,Tailwind,Defend Order
Vivillon,15,50,50,Quiet,7,23,1,30,7,24,10129,666,411,FALSE,15,287,2023-05-01 14:08:49,Noble Roar,Fell Stinger,Pluck,Vital Throw
Vivillon,11,40,40,Naive,18,0,24,25,17,29,10129,666,411,FALSE,19,302,2022-07-16 12:38:29,Pluck,String Shot,Strength,Low Kick
Vivillon,10,36,36,Bashful,8,27,0,10,22,0,10135,666,411,FALSE,11,171,2024-03-19 01:13:35,Infestation,Dark Pulse,Pluck,Tri Attack
Gal Articuno,13,46,46,Serious,1,23,27,23,27,16,10139,144,580,FALSE,20,1461,2024-06-05 02:17:33,Rapid Spin,Destiny Bond,Psybeam,Gust
Alcremie,15,44,44,Docile,0,9,28,2,19,3,10140,869,495,FALSE,10,298,2024-06-04 02:45:58,Spirit Break,Dazzling Gleam,Psyshock,Slack Off
Oricorio (Pau),15,50,50,Bashful,22,22,5,24,23,5,10142,741,476,FALSE,17,720,2023-01-05 16:32:56,Wing Attack,Sharpen,Brine,Zen Headbutt
Ambipom,15,51,51,Mild,26,5,1,5,15,8,10262,424,482,FALSE,10,220,2023-06-19 16:07:08,Mach Punch,Slash,Psychic,Whirlwind
Ambipom,14,45,45,Bashful,1,13,15,17,28,7,10262,424,482,FALSE,14,286,2024-02-13 17:42:04,Tearful Look,Mega Kick,Psybeam,Tickle
Ambipom,7,29,29,Naive,23,31,19,2,14,6,10262,424,482,FALSE,16,237,2023-06-16 23:07:13,Slack Off,Bind,Fury Attack,Psybeam
Ambipom,11,40,40,Gentle,31,21,17,31,22,30,10262,424,482,FALSE,25,477,2023-06-15 03:52:06,Stomp,Mega Kick,Psybeam,Rapid Spin
Beautifly,3,16,16,Naughty,11,28,3,23,11,10,10284,267,395,FALSE,14,115,2023-07-31 14:49:33,Harden,Signal Beam,Night Slash,Dual Wingbeat
Beautifly,9,30,30,Hasty,8,25,19,24,14,19,10284,267,395,FALSE,18,253,2023-04-26 01:24:12,Acid Spray,Bug Bite,Protect,Gust
Buizel,15,45,45,Brave,24,8,28,0,8,0,10288,418,330,FALSE,11,119,2024-03-27 03:03:49,Iron Head,Facade,Bubble Beam,Water Gun
Buizel,5,21,21,Bashful,23,15,9,16,3,27,10288,418,330,FALSE,16,94,2023-11-14 00:25:32,Octazooka,Ice Hammer,Iron Defense,Whirlpool
Camerupt,5,22,22,Mild,14,16,28,23,5,22,10295,323,460,FALSE,18,283,2023-08-10 01:35:22,Bulldoze,Vacuum Wave,Sunny Day,Growth
Cherrim,15,48,48,Hasty,19,30,7,7,3,4,10300,421,519,FALSE,12,239,2023-07-16 02:48:04,Snap Trap,Leaf Tornado,Sludge,Leer
Combee,1,11,11,Sassy,5,24,25,13,19,6,10302,415,244,FALSE,15,30,2024-02-09 18:11:59,Snarl,Steamroller,Air Cutter,Tail Whip
Combee,15,37,37,Bashful,25,31,18,16,8,8,10302,415,244,FALSE,18,137,2023-07-02 02:46:48,X-Scissor,Pluck,Brick Break,Spike Cannon
Cramorant (Gorging),15,49,49,Relaxed,26,3,14,11,0,13,10307,845,475,FALSE,11,578,2023-04-27 01:38:40,Low Sweep,Pluck,Pain Split,Brine
Croagunk,7,24,24,Relaxed,18,29,25,25,20,13,10309,453,300,FALSE,22,141,2023-06-25 13:37:42,Flamethrower,Growth,Sludge,Mach Punch
Gal Darmanitan,15,59,59,Sassy,20,5,2,29,13,18,10310,555,480,FALSE,15,412,2024-03-27 03:19:08,Ice Punch,Take Down,Ice Ball,Flash Cannon
Deerling,1,12,12,Lax,15,31,28,18,29,15,10313,585,335,FALSE,23,62,2023-04-03 16:52:14,Sand Attack,Magical Leaf,Confide,Tearful Look
Finneon,1,12,12,Gentle,15,26,13,20,7,28,10325,456,330,FALSE,18,49,2024-06-04 04:46:17,Triple Axel,Magnet Bomb,Water Pulse,Bubble Beam
Florges,15,50,50,Bashful,12,2,15,23,25,20,10338,671,552,FALSE,16,529,2024-05-28 00:30:01,Aqua Ring,Grass Pledge,Baby-Doll Eyes,Spirit Break
Frillish,4,18,18,Calm,8,12,7,17,12,0,10340,592,335,FALSE,9,51,2024-02-28 01:54:12,Bubble Beam,Psywave,Wring Out,Shadow Sneak
Frillish,6,24,24,Gentle,25,17,1,6,17,5,10340,592,335,FALSE,12,80,2023-04-27 20:08:40,Bug Bite,Aqua Tail,Night Shade,Mega Kick
Frillish,6,23,23,Careful,23,7,27,2,21,22,10340,592,335,FALSE,17,115,2023-06-05 04:12:00,Glaciate,Shadow Sneak,Octazooka,Double Team
Furfrou,7,28,28,Jolly,20,31,30,14,11,22,10348,676,472,FALSE,21,219,2023-08-08 14:20:19,Relic Song,Facade,Weather Ball,Revenge
Gabite,14,43,43,Bold,3,23,14,17,20,24,10350,444,410,FALSE,17,304,2023-06-19 12:52:30,Dizzy Punch,Needle Arm,Dragon Hammer,Scorching Sands
Garchomp,9,41,41,Sassy,29,31,27,13,19,6,10352,445,600,FALSE,21,574,2023-06-28 02:32:30,Bind,Dragon Rage,Trick Room,Land’s Wrath
Gastrodon,15,61,61,Jolly,23,24,8,7,29,18,10353,423,475,FALSE,18,752,2023-01-24 01:02:10,Mega Punch,Bone Club,Rock Slide,Aqua Jet
Gible,6,23,23,Naughty,8,26,24,13,25,14,10359,443,300,FALSE,18,111,2023-06-15 19:22:50,High Horsepower,Heat Crash,Twister,Flash
Gible,7,27,27,Calm,31,22,11,16,17,22,10359,443,300,FALSE,20,129,2023-06-19 00:22:07,Draco Meteor,Needle Arm,Magnitude,Slash
Gible,3,16,16,Calm,16,25,9,19,24,27,10359,443,300,FALSE,20,85,2023-06-22 22:22:24,Smelling Salts,Mud Shot,Dragon Pulse,Psycho Cut
Girafarig,21,65,65,Gentle,23,31,21,15,23,14,10360,203,455,FALSE,21,520,2024-05-12 01:39:27,Psycho Cut,Feint Attack,Horn Attack,Headbutt
Gligar,6,25,25,Modest,22,19,18,21,9,20,10361,207,430,FALSE,18,157,2023-02-13 14:49:11,Rolling Kick,Constrict,Aerial Ace,Drill Run
Gligar,8,27,29,Relaxed,18,30,27,7,25,30,10361,207,430,FALSE,23,214,2023-05-09 19:24:32,Crush Claw,Aerial Ace,Mud Bomb,Grass Knot
Golbat,14,45,45,Hardy,4,20,7,20,27,9,10362,42,455,FALSE,15,203,2024-06-04 19:00:55,Electro Ball,Sludge Wave,Air Cutter,Vice Grip
Golbat,11,39,39,Docile,18,30,6,2,13,21,10362,42,455,FALSE,15,186,2023-10-17 14:24:54,Slam,Poison Fang,Dual Chop,Dual Wingbeat
Heracross,2,15,15,Bashful,12,27,17,26,29,26,10368,214,500,FALSE,23,190,2023-07-12 02:17:37,Poison Sting,Rock Climb,Circle Throw,Infestation
Hippowdon,15,60,60,Lonely,22,28,19,21,21,5,10370,450,525,FALSE,19,602,2023-08-10 14:50:28,Rock Tomb,Double Hit,Sand Tomb,Earth Power
Kricketune,14,46,46,Naughty,9,8,20,11,0,0,10379,402,384,FALSE,8,135,2023-02-02 02:03:54,Acid Spray,X-Scissor,Signal Beam,Slam
Ledian,13,38,38,Bold,7,13,10,16,24,19,10381,166,390,FALSE,15,245,2023-07-11 16:47:45,Sonic Boom,Pluck,Dual Chop,Skitter Smack
Ledian,8,28,28,Lonely,18,27,26,25,1,25,10381,166,390,FALSE,20,264,2023-03-02 15:35:00,Sludge,Barrage,Signal Beam,Air Slash
Lumineon,1,12,12,Bashful,13,25,27,17,15,8,10385,457,460,FALSE,18,94,2023-05-04 22:39:05,Ice Punch,Water Gun,Octazooka,Smelling Salts
Luxio,12,38,38,Lax,21,0,15,9,5,13,10387,404,363,FALSE,11,155,2023-02-08 21:34:12,Thunder Punch,Dizzy Punch,Charm,Thunder Fang
Luxio,15,43,43,Docile,3,9,10,14,23,28,10387,404,363,FALSE,15,240,2023-08-18 18:21:07,Thunder,Overdrive,Cut,Sleep Powder
Luxray,3,18,18,Sassy,30,17,30,5,18,4,10388,405,523,FALSE,17,240,2024-02-19 13:24:18,Nature’s Madness,Wild Charge,Thunder Fang,Bind
